phase (degrees), delay (ns), EO Modulated (V), Un Modulatoed/Reference (V)
576.528, 0.018051282051282737, 0.16971429377528174, 0.1704000080935657
576.528, 0.018051282051282737, 0.1684571508584278, 0.17188572244984762
576.528, 0.018051282051282737, 0.1683428651387138, 0.17337143680612957
576.528, 0.018051282051282737, 0.16811429369928582, 0.17142857957099164
576.528, 0.018051282051282737, 0.16594286502471992, 0.16902857945699776
576.55, 0.01880341880341725, 0.17314286536670156, 0.17005715093442372
576.55, 0.01880341880341725, 0.1722285796089896, 0.17200000816956162
576.55, 0.01880341880341725, 0.16971429377528174, 0.17177143673013365
576.55, 0.01880341880341725, 0.17188572244984762, 0.1704000080935657
576.55, 0.01880341880341725, 0.17177143673013365, 0.16902857945699776
576.572, 0.019555555555555652, 0.1729142939272736, 0.17268572248784558
576.572, 0.019555555555555652, 0.17120000813156366, 0.1725714367681316
576.572, 0.019555555555555652, 0.17177143673013365, 0.1702857223738517
576.572, 0.019555555555555652, 0.17394286540469953, 0.17074286525270768
576.572, 0.019555555555555652, 0.17154286529070564, 0.16960000805556774
576.594, 0.02030769230769405, 0.17702857983697737, 0.1729142939272736
576.594, 0.02030769230769405, 0.1768000083975494, 0.16982857949499572
576.594, 0.02030769230769405, 0.1742857225638415, 0.16971429377528174
576.594, 0.02030769230769405, 0.17360000824555755, 0.16994286521470972
576.594, 0.02030769230769405, 0.17348572252584354, 0.17142857957099164
576.616, 0.021059829059828564, 0.17382857968498552, 0.17142857957099164
576.616, 0.021059829059828564, 0.17302857964698756, 0.1704000080935657
576.616, 0.021059829059828564, 0.1729142939272736, 0.17165715101041965
576.616, 0.021059829059828564, 0.1782857227538313, 0.16960000805556774
576.616, 0.021059829059828564, 0.17337143680612957, 0.1725714367681316
576.638, 0.021811965811966965, 0.17508572260183947, 0.17142857957099164
576.638, 0.021811965811966965, 0.1729142939272736, 0.17120000813156366
576.638, 0.021811965811966965, 0.1765714369581214, 0.1723428653287036
576.638, 0.021811965811966965, 0.17588572263983743, 0.1702857223738517
576.638, 0.021811965811966965, 0.1748571511624115, 0.1725714367681316
576.66, 0.022564102564101476, 0.17405715112441353, 0.17005715093442372
576.66, 0.022564102564101476, 0.17554286548069545, 0.16971429377528174
576.66, 0.022564102564101476, 0.17405715112441353, 0.1704000080935657
576.66, 0.022564102564101476, 0.1766857226778354, 0.17268572248784558
576.66, 0.022564102564101476, 0.1766857226778354, 0.17017143665413773
576.682, 0.023316239316239877, 0.17280000820755959, 0.16960000805556774
576.682, 0.023316239316239877, 0.1747428654426975, 0.1682285794189998
576.682, 0.023316239316239877, 0.17325715108641557, 0.17085715097242168
576.682, 0.023316239316239877, 0.1762285797989794, 0.17005715093442372
576.682, 0.023316239316239877, 0.17531429404126747, 0.17165715101041965
576.704, 0.024068376068374392, 0.17085715097242168, 0.17154286529070564
576.704, 0.024068376068374392, 0.17577143692012345, 0.16891429373728378
576.704, 0.024068376068374392, 0.17280000820755959, 0.16914286517671176
576.704, 0.024068376068374392, 0.16971429377528174, 0.17280000820755959
576.704, 0.024068376068374392, 0.17280000820755959, 0.16754286510071584
576.726, 0.024820512820512793, 0.17600000835955143, 0.1724571510484176
576.726, 0.024820512820512793, 0.1722285796089896, 0.17131429385127767
576.726, 0.024820512820512793, 0.1729142939272736, 0.17120000813156366
576.726, 0.024820512820512793, 0.17382857968498552, 0.1725714367681316
576.726, 0.024820512820512793, 0.17462857972298348, 0.17085715097242168
576.748, 0.025572649572651193, 0.1682285794189998, 0.1705142938132797
576.748, 0.025572649572651193, 0.17325715108641557, 0.16937143661613976
576.748, 0.025572649572651193, 0.17131429385127767, 0.1704000080935657
